year,variable,missing_count,count,min,max,mean
2009,VGRD_10m,0,1495040,-20.412904739379883,27.32461166381836,0.16829924285411835
2009,LAND_sfc,0,1495040,0.0,1.0,0.62109375
2009,MTERH_sfc,0,1495040,-19.6400146484375,5656.359375,1151.626953125
2009,wind_speed_prl,0,19435520,0.0,93.50325775146484,12.238762855529785
2009,wind_direction_prl,0,19435520,0.0,359.9999694824219,197.057861328125
2009,wind_speed_10m,0,1495040,0.0017530290642753243,31.186466217041016,3.912148952484131
2009,wind_direction_10m,0,1495040,3.0517578125e-05,359.9999084472656,188.14898681640625
2009,specific_humidity,0,19435520,0.0,0.055537544190883636,0.0036678307224065065
2009,IWV,0,1495040,1.0459541082382202,159.84103393554688,37.8403205871582
2010,HGT_prl,0,19435520,-351.6426086425781,21106.984375,8218.8798828125
2010,RH_prl,0,19435520,8.990235755845788e-07,100.0156021118164,40.62370300292969
2010,TMP_prl,0,19435520,185.765625,326.7674865722656,252.23135375976562
2010,UGRD_prl,0,19435520,-57.456119537353516,91.53125,4.509924411773682
2010,VGRD_prl,0,19435520,-52.82318878173828,61.23869705200195,0.5960118174552917
2010,APCP_sfc,0,1495040,0.0,286.0625,0.9889715909957886
2010,PRMSL_msl,0,1495040,97317.109375,104833.1796875,100865.1953125
2010,TMP_2m,0,1495040,227.29066467285156,324.9618835449219,293.130615234375
2010,UGRD_10m,0,1495040,-18.81772232055664,20.47103500366211,0.9765549898147583
2010,VGRD_10m,0,1495040,-17.82790184020996,17.590726852416992,0.15368878841400146
2010,LAND_sfc,0,1495040,0.0,1.0,0.62109375
2010,MTERH_sfc,0,1495040,-19.6400146484375,5656.359375,1151.626953125
2010,wind_speed_prl,0,19435520,0.0,93.26630401611328,12.403318405151367
2010,wind_direction_prl,0,19435520,0.0,359.9999694824219,196.61985778808594
2010,wind_speed_10m,0,1495040,0.0008357403567060828,21.818586349487305,3.7272167205810547
2010,wind_direction_10m,0,1495040,3.0517578125e-05,359.9998779296875,188.39161682128906
2010,specific_humidity,0,19435520,4.051677049421443e-11,0.05501619726419449,0.0038868344854563475
2010,IWV,0,1495040,0.6646979451179504,159.77621459960938,40.37906265258789
2011,HGT_prl,0,19435520,-343.32000732421875,21056.232421875,8206.7958984375
2011,RH_prl,0,19435520,0.028377870097756386,100.015625,39.36626052856445
2011,TMP_prl,0,19435520,184.75,325.484375,251.96282958984375
2011,UGRD_prl,0,19435520,-55.2014274597168,95.4901351928711,4.525920867919922
2011,VGRD_prl,0,19435520,-60.60622787475586,56.46875,0.14586637914180756
2011,APCP_sfc,0,1495040,0.0,305.875,0.979248046875
2011,PRMSL_msl,0,1495040,97649.625,105247.640625,100852.15625
2011,TMP_2m,0,1495040,229.52914428710938,323.68353271484375,292.6008605957031
2011,UGRD_10m,0,1495040,-27.708925247192383,27.45351791381836,0.8654249906539917
2011,VGRD_10m,0,1495040,-28.05999755859375,26.749563217163086,0.1773042231798172
2011,LAND_sfc,0,1495040,0.0,1.0,0.62109375
2011,MTERH_sfc,0,1495040,-19.6400146484375,5656.359375,1151.626953125
2011,wind_speed_prl,0,19435520,0.0,95.56603240966797,12.011531829833984
2011,wind_direction_prl,0,19435520,0.0,359.9999694824219,195.1978759765625
2011,wind_speed_10m,0,1495040,0.00230291485786438,33.078311920166016,3.7937660217285156
2011,wind_direction_10m,0,1495040,0.000701904296875,359.9998779296875,184.224609375
2011,specific_humidity,0,19435520,8.116054459605948e-07,0.054303139448165894,0.0037452662363648415
2011,IWV,0,1495040,0.5951301455497742,155.7220458984375,38.78900146484375
2012,HGT_prl,0,19488768,-385.2261047363281,21052.7265625,8200.2822265625
2012,RH_prl,0,19488768,1.6374698930121667e-07,100.01559448242188,39.332000732421875
2012,TMP_prl,0,19488768,184.098388671875,327.4542236328125,251.79949951171875
2012,UGRD_prl,0,19488768,-53.09046173095703,93.89047241210938,4.882618427276611
2012,VGRD_prl,0,19488768,-57.52402877807617,60.05912780761719,0.6121456027030945
2012,APCP_sfc,0,1499136,0.0,301.375,0.8534430861473083
2012,PRMSL_msl,0,1499136,97218.1171875,105016.6328125,100860.0859375
2012,TMP_2m,0,1499136,217.9968719482422,322.706298828125,292.4472351074219
2012,UGRD_10m,0,1499136,-21.418498992919922,27.737735748291016,1.0861659049987793
2012,VGRD_10m,0,1499136,-19.39574432373047,22.63800621032715,0.15834932029247284
2012,LAND_sfc,0,1499136,0.0,1.0,0.62109375
2012,MTERH_sfc,0,1499136,-19.6400146484375,5656.359375,1151.6270751953125
2012,wind_speed_prl,0,19488768,0.0,96.23802947998047,12.697285652160645
2012,wind_direction_prl,0,19488768,0.0,359.9999694824219,196.10169982910156
2012,wind_speed_10m,0,1499136,0.0020799285266548395,30.068342208862305,3.8672776222229004
2012,wind_direction_10m,0,1499136,0.00030517578125,359.99993896484375,188.4616241455078
2012,specific_humidity,0,19488768,2.2741192609587735e-11,0.05493760481476784,0.003685156349092722
2012,IWV,0,1499136,0.651729941368103,159.11912536621094,38.121238708496094
2013,HGT_prl,0,19435520,-361.8878479003906,21076.486328125,8212.595703125
2013,RH_prl,0,19435520,6.872843414384988e-07,100.015625,39.9090690612793
2013,TMP_prl,0,19435520,184.3898468017578,327.528564453125,252.02081298828125
2013,UGRD_prl,0,19435520,-58.533329010009766,93.54308319091797,4.46793270111084
2013,VGRD_prl,0,19435520,-78.70247650146484,58.343746185302734,0.3734395205974579
2013,APCP_sfc,0,1495040,0.0,454.59375,0.9306761026382446
2013,PRMSL_msl,0,1495040,97096.875,104587.3671875,100887.59375
2013,TMP_2m,0,1495040,228.1397247314453,322.16973876953125,292.6046142578125
2013,UGRD_10m,0,1495040,-28.197341918945312,26.53331756591797,0.950554609298706
2013,VGRD_10m,0,1495040,-29.131370544433594,26.585344314575195,0.08871884644031525
2013,LAND_sfc,0,1495040,0.0,1.0,0.62109375
2013,MTERH_sfc,0,1495040,-19.6400146484375,5656.359375,1151.626953125
2013,wind_speed_prl,0,19435520,0.0,93.91355895996094,12.183295249938965
2013,wind_direction_prl,0,19435520,0.0,359.9999694824219,194.30088806152344
2013,wind_speed_10m,0,1495040,0.0014093697536736727,29.94257354736328,3.876835346221924
2013,wind_direction_10m,0,1495040,0.000213623046875,359.9998779296875,185.45339965820312
2013,specific_humidity,0,19435520,5.201714059488438e-11,0.05535217747092247,0.0037847987841814756
2013,IWV,0,1495040,0.8772985935211182,160.08834838867188,39.248565673828125
2014,HGT_prl,0,19435520,-372.4032287597656,21052.736328125,8213.6279296875
2014,RH_prl,0,19435520,5.76777893002145e-07,100.01561737060547,39.77129364013672
2014,TMP_prl,0,19435520,185.390625,326.11444091796875,251.89352416992188
2014,UGRD_prl,0,19435520,-57.83855438232422,94.33250427246094,5.086506366729736
2014,VGRD_prl,0,19435520,-50.856937408447266,65.66922760009766,0.8280236124992371
2014,APCP_sfc,0,1495040,0.0,605.25,0.9189079403877258
2014,PRMSL_msl,0,1495040,97126.4375,104712.515625,100950.28125
2014,TMP_2m,0,1495040,226.69439697265625,323.8255615234375,292.5636901855469
2014,UGRD_10m,0,1495040,-25.628101348876953,34.9420051574707,0.8438168168067932
2014,VGRD_10m,0,1495040,-35.296695709228516,31.499134063720703,0.048405423760414124
2014,LAND_sfc,0,1495040,0.0,1.0,0.62109375
2014,MTERH_sfc,0,1495040,-19.6400146484375,5656.359375,1151.626953125
2014,wind_speed_prl,0,19435520,0.0,94.52625274658203,12.314888954162598
2014,wind_direction_prl,0,19435520,0.0,359.9999694824219,195.5003204345703
2014,wind_speed_10m,0,1495040,0.002357491059228778,39.413753509521484,3.833376407623291
2014,wind_direction_10m,0,1495040,0.00030517578125,359.99993896484375,184.45269775390625
2014,specific_humidity,0,19435520,1.4807457343612995e-11,0.05478561297059059,0.0037529245018959045
2014,IWV,0,1495040,0.9035497903823853,160.79739379882812,38.85422897338867
2015,HGT_prl,0,19435520,-380.5162353515625,21096.73046875,8223.1318359375
2015,RH_prl,0,19435520,1.5032800320113893e-06,100.015625,40.07366180419922
2015,TMP_prl,0,19435520,186.28125,326.7969970703125,252.10357666015625
2015,UGRD_prl,0,19435520,-53.8293571472168,89.44532012939453,4.846776008605957
2015,VGRD_prl,0,19435520,-61.47136688232422,66.8917465209961,0.3078283369541168
2015,APCP_sfc,0,1495040,0.0,301.453125,0.9718177914619446
2015,PRMSL_msl,0,1495040,96621.546875,104508.21875,100982.484375
2015,TMP_2m,0,1495040,231.18988037109375,322.5683288574219,292.8518371582031
2015,UGRD_10m,0,1495040,-21.27463150024414,25.36648941040039,0.7104544043540955
2015,VGRD_10m,0,1495040,-20.462705612182617,23.356807708740234,0.10339708626270294
2015,LAND_sfc,0,1495040,0.0,1.0,0.62109375
2015,MTERH_sfc,0,1495040,-19.6400146484375,5656.359375,1151.626953125
2015,wind_speed_prl,0,19435520,0.0,91.07013702392578,12.020505905151367
2015,wind_direction_prl,0,19435520,0.0,359.9999694824219,196.44515991210938
2015,wind_speed_10m,0,1495040,0.002768335398286581,28.164392471313477,3.703749418258667
2015,wind_direction_10m,0,1495040,0.000946044921875,359.99981689453125,182.12376403808594
2015,specific_humidity,0,19435520,1.198632165744229e-10,0.057779788970947266,0.003817750606685877
2015,IWV,0,1495040,0.9115303754806519,160.3966827392578,39.51518630981445
2016,HGT_prl,0,19488768,-327.6929626464844,21090.48828125,8231.560546875
2016,RH_prl,0,19488768,0.00035073483013547957,100.015625,39.80669021606445
2016,TMP_prl,0,19488768,184.0417022705078,326.14215087890625,252.3746795654297
2016,UGRD_prl,0,19488768,-59.452850341796875,100.125,4.859568119049072
2016,VGRD_prl,0,19488768,-57.755950927734375,60.29997253417969,0.18894584476947784
2016,APCP_sfc,0,1499136,0.0,317.8125,0.9421842694282532
2016,PRMSL_msl,0,1499136,96660.375,105305.96875,100917.6171875
2016,TMP_2m,0,1499136,227.49346923828125,323.19635009765625,293.2148132324219
2016,UGRD_10m,0,1499136,-28.805500030517578,25.098474502563477,1.0795749425888062
2016,VGRD_10m,0,1499136,-26.07107162475586,26.176700592041016,0.004489596467465162
2016,LAND_sfc,0,1499136,0.0,1.0,0.62109375
2016,MTERH_sfc,0,1499136,-19.6400146484375,5656.359375,1151.6270751953125
2016,wind_speed_prl,0,19488768,0.0,100.12517547607422,12.506573677062988
2016,wind_direction_prl,0,19488768,0.0,359.9999694824219,198.25204467773438
2016,wind_speed_10m,0,1499136,0.000525012263096869,31.538789749145508,3.8255796432495117
2016,wind_direction_10m,0,1499136,0.000152587890625,359.9999084472656,188.98153686523438
2016,specific_humidity,0,19488768,3.568292328282041e-08,0.056140705943107605,0.0038631653878837824
2016,IWV,0,1499136,1.2480390071868896,162.28607177734375,39.95785140991211
2017,HGT_prl,0,19435520,-359.3275451660156,21078.9765625,8221.81640625
2017,RH_prl,0,19435520,4.08078193459005e-07,100.0156021118164,40.14261245727539
2017,TMP_prl,0,19435520,184.802734375,326.0766296386719,252.1979217529297
2017,UGRD_prl,0,19435520,-58.43393325805664,88.8125,4.537991523742676
2017,VGRD_prl,0,19435520,-56.59811782836914,57.78248596191406,0.48456600308418274
2017,APCP_sfc,0,1495040,0.0,328.359375,1.0385899543762207
2017,PRMSL_msl,0,1495040,97094.5390625,104703.9765625,100898.2578125
2017,TMP_2m,0,1495040,226.14602661132812,323.1973876953125,292.9722900390625
2017,UGRD_10m,0,1495040,-27.297866821289062,30.77634620666504,0.9185508489608765
2017,VGRD_10m,0,1495040,-29.045148849487305,27.232885360717773,0.04991990327835083
2017,LAND_sfc,0,1495040,0.0,1.0,0.62109375
2017,MTERH_sfc,0,1495040,-19.6400146484375,5656.359375,1151.626953125
2017,wind_speed_prl,0,19435520,0.0,93.94949340820312,12.06978702545166
2017,wind_direction_prl,0,19435520,0.0,359.9999694824219,194.34457397460938
2017,wind_speed_10m,0,1495040,0.0005686812219209969,32.19023895263672,3.7840211391448975
2017,wind_direction_10m,0,1495040,0.00018310546875,359.9996643066406,186.45388793945312
2017,specific_humidity,0,19435520,4.80708355066195e-11,0.05909959599375725,0.0038846759125590324
2017,IWV,0,1495040,0.83608478307724,166.81312561035156,40.2680778503418
2018,HGT_prl,0,19435520,-373.841796875,21101.2265625,8214.3955078125
2018,RH_prl,0,19435520,5.332301440674758e-12,100.0156021118164,40.26455307006836
2018,TMP_prl,0,19435520,182.98529052734375,326.99530029296875,252.02760314941406
2018,UGRD_prl,0,19435520,-54.96522903442383,94.0625,4.517653942108154
2018,VGRD_prl,0,19435520,-75.5,69.9375,0.3582555949687958
2018,APCP_sfc,0,1495040,0.0,326.9375,0.9682571291923523
2018,PRMSL_msl,0,1495040,97130.203125,104168.703125,100900.5625
2018,TMP_2m,0,1495040,228.24342346191406,323.3833312988281,292.8080749511719
2018,UGRD_10m,0,1495040,-26.418577194213867,19.1282958984375,0.8814809322357178
2018,VGRD_10m,0,1495040,-22.780946731567383,20.730091094970703,0.11050751805305481
2018,LAND_sfc,0,1495040,0.0,1.0,0.62109375
2018,MTERH_sfc,0,1495040,-19.6400146484375,5656.359375,1151.626953125
2018,wind_speed_prl,0,19435520,0.0,101.0936508178711,12.24437427520752
2018,wind_direction_prl,0,19435520,0.0,359.9999694824219,194.62588500976562
2018,wind_speed_10m,0,1495040,0.0030332752503454685,26.50267791748047,3.757153034210205
2018,wind_direction_10m,0,1495040,0.0001220703125,359.99993896484375,183.84519958496094
2018,specific_humidity,0,19435520,9.904577539602004e-16,0.05501989647746086,0.0038422206416726112
2018,IWV,0,1495040,1.0422394275665283,159.8870849609375,39.85494613647461
2019,HGT_prl,0,19435520,-396.1104736328125,21101.306640625,8219.021484375
2019,RH_prl,0,19435520,0.0,100.01561737060547,41.32484817504883
2019,TMP_prl,0,19435520,184.888671875,326.7596130371094,252.0550079345703
2019,UGRD_prl,0,19435520,-59.88518524169922,92.37599182128906,5.472264289855957
2019,VGRD_prl,0,19435520,-67.625,72.2950668334961,0.38265177607536316
2019,APCP_sfc,0,1495040,0.0,484.15625,1.023635983467102
2019,PRMSL_msl,0,1495040,95664.15625,104502.5078125,100958.96875
2019,TMP_2m,0,1495040,228.2030487060547,322.2643737792969,292.7342834472656
2019,UGRD_10m,0,1495040,-32.92979431152344,34.40679168701172,0.7103785872459412
2019,VGRD_10m,0,1495040,-30.511119842529297,38.10524368286133,0.1435253620147705
2019,LAND_sfc,0,1495040,0.0,1.0,0.62109375
2019,MTERH_sfc,0,1495040,-19.6400146484375,5656.359375,1151.626953125
2019,wind_speed_prl,0,19435520,0.0,94.44789123535156,12.364923477172852
2019,wind_direction_prl,0,19435520,0.0,359.9999694824219,197.83616638183594
2019,wind_speed_10m,0,1495040,0.001307972939684987,42.95088195800781,3.801581859588623
2019,wind_direction_10m,0,1495040,0.0,359.99993896484375,182.17095947265625
2019,specific_humidity,0,19435520,0.0,0.057048968970775604,0.003893759101629257
2019,IWV,0,1495040,0.8284048438072205,162.0299835205078,40.23994827270508
2020,HGT_prl,0,19488768,-424.5484924316406,21087.74609375,8226.4013671875
2020,RH_prl,0,19488768,1.718140993034467e-06,100.01561737060547,41.537818908691406
2020,TMP_prl,0,19488768,185.0625,326.1189880371094,252.37904357910156
2020,UGRD_prl,0,19488768,-63.437496185302734,97.375,4.980362892150879
2020,VGRD_prl,0,19488768,-70.27482604980469,58.64406967163086,0.25926733016967773
2020,APCP_sfc,0,1499136,0.0,424.875,1.0153272151947021
2020,PRMSL_msl,0,1499136,95403.984375,104677.1484375,100924.921875
2020,TMP_2m,0,1499136,228.06028747558594,323.1360168457031,292.5801696777344
2020,UGRD_10m,0,1499136,-30.704418182373047,36.33605194091797,0.7045499086380005
2020,VGRD_10m,0,1499136,-31.22966957092285,31.518600463867188,0.030543237924575806
2020,LAND_sfc,0,1499136,0.0,1.0,0.62109375
2020,MTERH_sfc,0,1499136,-19.6400146484375,5656.359375,1151.6270751953125
2020,wind_speed_prl,0,19488768,0.0,99.0999526977539,12.682080268859863
2020,wind_direction_prl,0,19488768,0.0,359.9999694824219,196.5500946044922
2020,wind_speed_10m,0,1499136,0.0016714162193238735,39.29076385498047,3.7193634510040283
2020,wind_direction_10m,0,1499136,0.0,359.9998474121094,183.1448516845703
2020,specific_humidity,0,19488768,2.890174211067631e-10,0.05663291737437248,0.0039429087191820145
2020,IWV,0,1499136,0.7669642567634583,163.78341674804688,40.881072998046875
