Mode: full
Device: cuda
Batch size: 8
Channels: 18
Parameters: {'total': 290595, 'backbone': 262656, 'thunderstorm_head': 9313, 'cloudburst_head': 9313, 'flash_flood_head': 9313}
pos_weight (raw): [500.0, 18.223827362060547, 500.0]


--- Epoch 1/6 ---
  [=>------------------]   5.3% | Ep 1/6 [ 981/3103] | Loss: 0.1400 | Avg: 0.2824 | Elapsed: 22m 37s | ETA: 6h 46m 52s
  [=>------------------]   5.3% | Ep 1/6 [ 991/3103] | Loss: 0.0748 | Avg: 0.2815 | Elapsed: 22m 50s | ETA: 6h 46m 13s
  [=>------------------]   5.4% | Ep 1/6 [1001/3103] | Loss: 0.0931 | Avg: 0.2807 | Elapsed: 23m 02s | ETA: 6h 45m 35s
  [=>------------------]   5.4% | Ep 1/6 [1011/3103] | Loss: 0.1471 | Avg: 0.2803 | Elapsed: 23m 15s | ETA: 6h 44m 54s
  [=>------------------]   5.5% | Ep 1/6 [1021/3103] | Loss: 0.2913 | Avg: 0.2797 | Elapsed: 23m 26s | ETA: 6h 44m 09s
  [=>------------------]   5.5% | Ep 1/6 [1031/3103] | Loss: 0.2239 | Avg: 0.2788 | Elapsed: 23m 39s | ETA: 6h 43m 32s
  [=>------------------]   5.6% | Ep 1/6 [1041/3103] | Loss: 0.0936 | Avg: 0.2776 | Elapsed: 23m 51s | ETA: 6h 42m 52s
  [=>------------------]   5.6% | Ep 1/6 [1051/3103] | Loss: 0.1695 | Avg: 0.2769 | Elapsed: 24m 04s | ETA: 6h 42m 20s
  [=>------------------]   5.7% | Ep 1/6 [1061/3103] | Loss: 0.1807 | Avg: 0.2764 | Elapsed: 24m 15s | ETA: 6h 41m 33s
  [=>------------------]   5.8% | Ep 1/6 [1071/3103] | Loss: 0.2183 | Avg: 0.2757 | Elapsed: 24m 27s | ETA: 6h 40m 50s
  [=>------------------]   5.8% | Ep 1/6 [1081/3103] | Loss: 0.1192 | Avg: 0.2748 | Elapsed: 24m 39s | ETA: 6h 40m 08s
  [=>------------------]   5.9% | Ep 1/6 [1091/3103] | Loss: 0.1134 | Avg: 0.2739 | Elapsed: 24m 51s | ETA: 6h 39m 23s
  [=>------------------]   5.9% | Ep 1/6 [1101/3103] | Loss: 0.1118 | Avg: 0.2733 | Elapsed: 25m 03s | ETA: 6h 38m 44s
  [=>------------------]   6.0% | Ep 1/6 [1111/3103] | Loss: 0.4442 | Avg: 0.2731 | Elapsed: 25m 16s | ETA: 6h 38m 12s
  [=>------------------]   6.0% | Ep 1/6 [1121/3103] | Loss: 0.1477 | Avg: 0.2723 | Elapsed: 25m 29s | ETA: 6h 37m 54s
  [=>------------------]   6.1% | Ep 1/6 [1131/3103] | Loss: 0.2105 | Avg: 0.2716 | Elapsed: 25m 41s | ETA: 6h 37m 08s
  [=>------------------]   6.1% | Ep 1/6 [1141/3103] | Loss: 0.0781 | Avg: 0.2710 | Elapsed: 25m 53s | ETA: 6h 36m 39s
  [=>------------------]   6.2% | Ep 1/6 [1151/3103] | Loss: 0.1717 | Avg: 0.2703 | Elapsed: 26m 05s | ETA: 6h 36m 03s
  [=>------------------]   6.2% | Ep 1/6 [1161/3103] | Loss: 0.1388 | Avg: 0.2695 | Elapsed: 26m 18s | ETA: 6h 35m 29s
  [=>------------------]   6.3% | Ep 1/6 [1171/3103] | Loss: 0.1656 | Avg: 0.2688 | Elapsed: 26m 30s | ETA: 6h 34m 58s
  [=>------------------]   6.3% | Ep 1/6 [1181/3103] | Loss: 0.2514 | Avg: 0.2689 | Elapsed: 26m 42s | ETA: 6h 34m 18s
  [=>------------------]   6.4% | Ep 1/6 [1191/3103] | Loss: 0.2177 | Avg: 0.2680 | Elapsed: 26m 53s | ETA: 6h 33m 33s
  [=>------------------]   6.5% | Ep 1/6 [1201/3103] | Loss: 0.1308 | Avg: 0.2673 | Elapsed: 27m 05s | ETA: 6h 32m 54s
  [=>------------------]   6.5% | Ep 1/6 [1211/3103] | Loss: 0.3671 | Avg: 0.2670 | Elapsed: 27m 17s | ETA: 6h 32m 21s
  [=>------------------]   6.6% | Ep 1/6 [1221/3103] | Loss: 0.2467 | Avg: 0.2666 | Elapsed: 27m 30s | ETA: 6h 31m 51s
  [=>------------------]   6.6% | Ep 1/6 [1231/3103] | Loss: 0.1995 | Avg: 0.2662 | Elapsed: 27m 41s | ETA: 6h 31m 01s
